# Attractions: id,name,x,y,attractiveness
46,455
46,461
46,468
47,62
47,64
47,168
47,214
47,256
47,277
47,325
47,332
47,443
47,493
48,78
48,155
48,176
48,215
48,220
48,236
48,285
48,320
48,365
49,58
49,93
49,165
49,211
49,310
49,338
49,350
49,400
49,427
50,67
50,69
50,112
50,317
50,351
50,370
50,453
51,92
51,115
51,156
51,214
51,222
51,227
51,277
51,324
51,412
51,438
51,467
52,82
52,201
52,231
52,265
52,331
52,386
52,439
52,486
52,498
53,94
53,160
53,226
53,234
53,264
53,281
53,373
53,388
53,403
54,56
54,141
54,158
54,218
54,267
54,274
54,282
54,305
54,314
54,385
54,428
55,90
55,198
55,219
55,265
55,269
55,292
55,308
55,361
55,378
55,466
56,141
56,267
56,274
56,282
56,305
56,314
56,385
56,428
57,59
57,101
57,127
57,254
57,255
57,304
57,330
57,423
57,469
58,67
58,112
58,317
58,338
58,400
58,427
58,453
59,101
59,127
59,254
59,255
59,304
59,330
59,407
59,423
59,469
60,91
60,113
60,175
60,208
60,217
60,278
60,415
60,425
60,435
61,109
61,121
61,133
61,136
61,154
61,235
61,237
61,247
61,270
61,321
61,401
62,114
62,256
62,294
62,303
62,346
62,404
62,459
62,493
62,495
63,75
63,172
63,191
63,223
63,246
63,274
63,280
63,312
63,396
63,419
64,214
64,306
64,309
64,325
64,390
64,391
64,429
64,494
65,80
65,106
65,203
65,207
65,251
65,286
65,339
65,380
65,411
65,475
66,78
66,81
66,176
66,179
66,259
66,320
66,342
66,377
66,384
66,398
67,112
67,144
67,317
67,351
67,453
68,163
68,209
68,216
68,240
68,290
68,344
68,389
68,468
68,480
69,128
69,152
69,198
69,263
69,370
69,402
69,442
69,472
69,479
70,96
70,110
70,158
70,166
70,218
70,249
70,267
70,276
70,289
70,314
70,381
70,385
70,496
71,84
71,111
71,129
71,167
71,189
71,206
71,229
71,257
71,335
71,405
71,410
72,73
72,93
72,98
72,123
72,140
72,174
72,213
72,310
72,334
72,340
72,358
72,418
72,437
72,456
73,98
73,140
73,174
73,334
73,340
73,358
73,382
73,449
73,456
74,171
74,180
74,192
74,254
74,313
74,330
74,367
74,436
74,445
74,454
74,478
75,168
75,172
75,188
75,191
75,246
75,288
75,312
75,396
75,413
75,419
75,443
76,90
76,91
76,113
76,230
76,269
76,287
76,292
76,293
76,328
76,361
76,457
77,101
77,182
77,205
77,212
77,268
77,354
77,375
77,414
78,81
78,155
78,176
78,236
78,320
78,384
79,99
79,104
79,208
79,258
79,296
79,306
79,309
79,391
79,429
79,494
80,125
80,183
80,203
80,251
80,286
80,339
80,380
80,411
81,176
81,177
81,179
81,204
81,259
81,320
81,342
81,384
82,201
82,231
82,331
82,386
82,439
82,486
82,498
83,118
83,122
83,131
83,178
83,195
83,242
83,349
83,376
83,383
83,434
83,450
84,111
84,189
84,206
84,229
84,242
84,275
84,335
84,376
84,383
84,416
84,463
85,100
85,109
85,173
85,193
85,235
85,247
85,271
85,347
85,379
85,420
85,446
85,462
85,464
86,108
86,161
86,221
86,239
86,245
86,272
86,352
86,372
86,387
86,421
86,440
87,163
87,260
87,295
87,301
87,315
87,359
87,389
87,392
87,461
87,468
87,480
88,135
88,233
88,323
88,363
88,393
88,395
88,406
88,409
88,422
88,431
88,451
88,465
88,497
89,129
89,134
89,167
89,179
89,204
89,257
89,291
89,384
89,405
89,410
90,148
90,219
90,221
90,253
90,269
90,292
90,293
90,308
90,361
90,466
91,113
91,186
91,187
91,230
91,287
91,307
91,345
91,400
91,457
92,115
92,151
92,156
92,169
92,227
92,319
92,324
92,397
92,412
92,438
92,482
93,123
93,140
93,165
93,211
93,248
93,310
93,334
93,350
93,358
93,437
93,456
94,97
94,122
94,160
94,226
94,264
94,403
94,434
94,484
94,487
95,149
95,197
95,288
95,294
95,303
95,323
95,393
95,406
95,409
95,413
95,447
96,166
96,196
96,199
96,249
96,270
96,276
96,289
96,381
96,496
97,122
97,189
97,229
97,335
97,383
97,434
97,484
97,487
98,140
98,174
98,241
98,334
98,358
98,382
98,449
98,456
98,483
98,490
99,104
99,175
99,208
99,258
99,306
99,391
99,415
99,421
99,429
99,435
100,119
100,173
100,228
100,271
100,347
100,379
100,420
100,446
100,462
100,464
101,157
101,414
101,445
101,452
102,157
102,159
102,177
102,262
102,342
102,377
102,398
102,399
102,448
103,153
103,279
103,294
103,303
103,404
103,406
103,409
103,447
103,465
103,473
103,495
103,497
104,208
104,258
104,272
104,296
104,306
104,309
104,391
104,421
104,459
104,489
105,182
105,205
105,210
105,245
105,298
105,352
105,372
105,375
105,387
106,130
106,207
106,366
106,380
106,432
106,474
106,475
107,143
107,184
107,200
107,252
107,357
107,374
107,397
107,424
108,148
108,161
108,221
108,239
108,253
108,272
108,278
108,293
108,415
108,421
109,133
109,247
109,271
109,321
109,347
109,420
109,446
110,158
110,218
110,249
110,305
110,381
110,385
110,428
110,496
111,129
111,134
111,167
111,189
111,206
111,229
111,257
111,335
111,410
111,463
112,144
112,317
112,351
112,453
113,186
113,230
113,269
113,278
113,287
113,292
113,345
113,415
113,457
114,256
114,309
114,325
114,346
114,391
114,404
114,459
114,489
114,495
115,151
115,156
115,169
115,316
115,324
115,397
115,412
115,438
115,467
115,482
116,117
116,157
116,194
116,262
116,368
116,386
116,399
116,441
116,448
116,460
117,157
117,194
117,262
117,386
117,399
117,414
117,441
117,448
117,486
118,160
118,164
118,234
118,264
118,281
118,326
118,349
118,373
118,388
118,434
118,484
118,487
119,138
119,150
119,173
119,202
119,271
119,355
119,379
119,394
119,446
119,462
120,260
120,285
120,295
120,301
120,359
120,365
120,368
120,460
120,461
121,133
121,136
121,154
121,196
121,237
121,247
121,270
121,321
121,401
121,422
122,229
122,242
122,335
122,383
122,434
122,484
122,487
123,130
123,140
123,145
123,165
123,248
123,340
123,350
123,366
123,418
123,437
124,147
124,150
124,266
124,273
124,327
124,341
124,355
124,394
124,426
124,476
125,174
125,183
125,200
125,203
125,213
125,251
125,286
125,339
125,380
125,411
126,132
126,190
126,297
126,311
126,369
126,433
126,470
126,473
126,497
127,255
127,304
127,333
127,407
127,423
127,469
127,492
128,152
128,181
128,198
128,224
128,243
128,263
128,283
128,329
128,370
128,442
128,479
129,134
129,167
129,206
129,257
129,291
129,405
129,410
130,145
130,207
130,248
130,350
130,366
130,418
130,427
130,432
130,474
131,147
131,164
131,178
131,195
131,326
131,336
131,343
131,349
131,450
131,476
132,139
132,185
132,190
132,228
132,284
132,297
132,311
132,353
132,362
132,369
132,433
132,470
133,136
133,154
133,235
133,237
133,247
133,321
133,401
134,167
134,204
134,206
134,257
134,291
134,405
134,410
135,136
135,196
135,233
135,237
135,318
135,363
135,395
135,422
135,431
135,451
135,465
136,154
136,193
136,196
136,235
136,237
136,318
136,321
136,363
136,401
136,422
136,451
137,170
137,241
137,360
137,390
137,477
137,481
137,483
137,490
138,142
138,146
138,150
138,202
138,299
138,300
138,355
138,356
138,364
138,371
138,499
139,190
139,193
139,228
139,235
139,284
139,311
139,318
139,379
139,464
140,174
140,213
140,334
140,340
140,358
140,418
140,437
140,456
141,158
141,218
141,274
141,282
141,305
141,314
141,385
141,428
142,146
142,202
142,299
142,300
142,326
142,356
142,364
142,371
142,499
143,184
143,252
143,316
143,357
143,360
143,374
143,408
143,424
143,482
143,483
144,187
144,230
144,287
144,307
144,317
144,328
144,345
144,348
144,351
144,453
145,207
145,248
145,350
145,366
145,427
145,432
145,474
146,164
146,299
146,300
146,326
146,343
146,356
146,364
146,371
146,373
146,499
147,195
147,266
147,327
147,336
147,450
147,476
148,161
148,221
148,239
148,253
148,293
148,308
148,361
148,440
149,197
149,267
149,282
149,288
149,314
149,323
149,393
149,413
149,428
150,202
150,300
150,336
150,343
150,355
150,364
150,394
150,426
150,499
151,156
151,169
151,227
151,319
151,397
151,412
151,438
151,482
152,181
152,224
152,232
152,283
152,329
152,370
152,402
152,417
152,442
152,472
152,479
152,485
153,279
153,294
153,303
153,404
153,409
153,447
153,465
153,495
153,497
154,196
154,235
154,237
154,247
154,318
154,321
154,363
154,401
154,422
154,451
155,176
155,215
155,220
155,236
155,320
155,365
156,169
156,222
156,227
156,319
156,324
156,412
156,438
157,159
157,194
157,262
157,399
157,414
157,448
158,218
158,305
158,381
158,385
158,428
159,262
159,377
159,398
159,399
159,448
160,226
160,234
160,264
160,281
160,388
160,403
160,434
160,484
161,221
161,239
161,245
161,253
161,272
161,352
161,387
161,421
161,440
162,209
162,215
162,216
162,220
162,236
162,322
162,337
162,365
162,455
163,209
163,216
163,240
163,290
163,315
163,344
163,389
163,468
163,480
164,178
164,299
164,326
164,343
164,349
164,356
164,373
165,211
165,248
165,310
165,334
165,338
165,350
165,427
165,437
166,249
166,267
166,276
166,314
166,381
166,385
166,496
167,206
167,257
167,291
167,405
167,410
168,188
168,191
168,222
168,277
168,312
168,324
168,332
168,443
168,493
169,222
169,227
169,319
169,324
169,397
169,438
170,214
170,316
170,360
170,390
170,408
170,467
170,477
170,481
171,180
171,244
171,254
171,313
171,330
171,430
171,436
171,478
172,191
172,223
172,246
172,280
172,288
172,312
172,396
172,419
173,228
173,271
173,347
173,379
173,420
173,446
173,462
173,464
174,213
174,334
174,340
174,382
174,456
175,208
175,217
175,278
175,306
175,415
175,429
175,435
176,179
176,259
176,320
176,384
177,179
177,204
177,259
177,291
177,342
177,377
177,384
177,398
177,488
178,299
178,300
178,326
178,336
178,343
178,349
178,476
179,204
179,291
179,384
179,405
179,488
180,244
180,254
180,313
180,330
180,367
180,436
180,471
180,478
181,224
181,243
181,261
181,283
181,329
181,417
181,442
181,458
181,472
181,485
182,205
182,210
182,245
182,268
182,298
182,352
182,372
182,375
183,200
183,203
183,213
183,251
183,286
184,252
184,316
184,357
184,374
184,397
184,408
184,482
185,225
185,228
185,238
185,302
185,333
185,353
185,362
185,444
185,492
186,187
186,211
186,307
186,310
186,345
186,400
186,425
186,457
187,211
187,287
187,307
187,338
187,345
187,348
187,400
187,457
188,191
188,222
188,227
188,312
188,324
188,332
188,396
188,443
188,493
189,206
189,229
189,275
189,335
189,383
189,416
189,463
190,297
190,311
190,369
190,433
190,470
190,473
191,223
191,246
191,280
191,288
191,312
191,396
191,413
191,419
192,254
192,313
192,330
192,445
192,452
192,454
192,478
193,235
193,284
193,318
193,347
193,363
193,401
193,451
194,262
194,368
194,399
194,441
194,460
195,266
195,327
195,336
195,376
195,450
195,476
195,491
196,199
196,237
196,270
196,289
196,422
196,431
197,288
197,323
197,393
197,395
197,406
197,409
197,413
198,224
198,263
198,265
198,370
198,378
198,442
198,466
199,237
199,249
199,270
199,276
199,289
199,422
199,496
200,213
200,357
200,374
200,424
200,483
201,261
201,368
201,386
201,441
201,458
201,460
201,486
202,300
202,343
202,355
202,364
202,371
202,394
202,499
203,213
203,251
203,286
203,339
203,380
203,411
203,418
204,259
204,291
204,384
204,398
204,488
205,212
205,245
205,268
205,298
205,352
205,354
205,375
205,387
205,440
206,257
206,405
206,410
206,430
206,463
207,366
207,418
207,432
207,474
207,475
208,217
208,258
208,278
208,306
208,415
208,421
208,429
208,435
209,216
209,290
209,322
209,337
209,344
209,389
209,455
210,255
210,296
210,298
210,372
210,407
210,421
210,489
211,310
211,338
211,350
211,400
211,427
212,231
212,245
212,268
212,331
212,354
212,375
212,439
212,440
212,498
213,251
213,286
213,340
213,411
214,277
214,325
214,332
214,390
214,412
214,481
214,493
215,220
215,236
215,322
215,337
215,365
215,455
216,290
216,322
216,337
216,344
216,365
216,389
216,455
217,241
217,278
217,415
217,425
217,429
217,435
218,305
218,314
218,381
218,385
218,428
219,269
219,292
219,308
219,361
219,378
219,466
220,236
220,285
220,322
220,337
220,365
220,455
221,239
221,253
221,293
221,387
221,440
222,227
222,277
222,312
222,319
222,324
222,332
222,412
222,438
222,443
223,246
223,280
223,312
223,319
223,396
223,419
224,243
224,263
224,265
224,283
224,329
224,378
224,442
224,458
224,479
225,250
225,273
225,302
225,304
225,353
225,367
225,444
225,471
225,492
226,234
226,264
226,281
226,388
226,403
226,484
227,312
227,319
227,324
227,396
227,438
228,284
228,347
228,379
228,464
229,242
229,275
229,335
229,383
229,463
229,487
230,269
230,287
230,292
230,328
230,345
230,348
230,361
230,457
231,331
231,354
231,386
231,414
231,439
231,486
231,498
232,240
232,283
232,315
232,402
232,417
232,472
232,479
232,480
232,485
233,323
233,393
233,395
233,406
233,409
233,431
233,465
233,497
234,264
234,281
234,373
234,388
234,403
234,484
235,284
235,318
235,321
235,347
235,401
235,451
236,285
236,320
236,337
236,365
236,455
237,270
237,321
237,363
237,422
237,431
237,451
238,255
238,297
238,333
238,353
238,362
238,407
238,433
238,444
238,470
238,492
239,253
239,272
239,278
239,293
239,415
239,440
240,290
240,315
240,344
240,402
240,417
240,472
240,480
240,485
241,358
241,382
241,425
241,449
241,483
241,490
242,275
242,335
242,376
242,383
242,416
242,450
242,463
242,487
242,491
243,261
243,263
243,265
243,283
243,329
243,442
243,458
244,275
244,313
244,376
244,416
244,430
244,436
244,478
244,491
245,268
245,298
245,352
245,354
245,375
245,387
245,440
246,280
246,288
246,312
246,396
246,413
246,419
247,321
247,347
247,420
248,340
248,350
248,366
248,418
248,427
248,437
249,267
249,270
249,276
249,289
249,314
249,381
249,496
250,266
250,273
250,302
250,327
250,341
250,367
250,394
250,426
250,444
250,471
251,286
251,339
251,380
251,411
252,316
252,357
252,374
252,397
252,408
252,482
253,278
253,293
253,361
253,387
253,440
254,304
254,313
254,330
254,367
254,445
254,452
254,454
254,469
254,478
255,333
255,353
255,407
255,423
255,469
255,492
256,309
256,325
256,346
256,391
256,404
256,459
257,291
257,405
257,410
258,272
258,296
258,306
258,391
258,421
258,459
258,489
259,320
259,342
259,377
259,384
259,398
259,488
260,295
260,301
260,315
260,359
260,392
260,417
260,461
260,468
260,480
261,329
261,359
261,368
261,458
261,460
261,486
262,399
262,414
262,441
262,448
263,265
263,370
263,378
263,442
263,466
263,479
264,281
264,373
264,388
264,403
264,484
265,331
265,378
265,458
266,327
266,341
266,426
266,476
267,282
267,305
267,314
267,381
267,385
267,428
267,496
268,298
268,352
268,354
268,375
269,287
269,292
269,308
269,328
269,361
269,466
270,276
270,289
270,422
271,371
271,420
271,446
271,462
271,499
272,296
272,387
272,421
273,341
273,355
273,394
273,426
274,280
274,282
274,305
274,419
274,428
275,376
275,383
275,416
275,430
275,436
275,463
275,491
276,289
276,381
276,496
277,324
277,325
277,332
277,412
277,443
277,467
277,493
278,293
278,415
279,294
279,303
279,404
279,409
279,447
279,465
279,473
279,495
279,497
280,312
280,396
280,419
281,373
281,388
281,403
282,305
282,314
282,385
282,428
283,329
283,402
283,417
283,442
283,458
283,472
283,479
283,485
284,311
284,318
284,347
284,401
285,295
285,301
285,365
285,460
285,461
286,339
286,380
286,411
287,292
287,307
287,328
287,345
287,348
287,457
288,312
288,413
289,422
289,496
290,344
290,389
290,468
290,480
291,405
291,410
291,488
292,293
292,308
292,328
292,361
292,466
293,361
293,440
294,303
294,404
294,409
294,447
294,495
295,301
295,315
295,359
295,392
295,461
295,468
296,372
296,421
296,459
296,489
297,311
297,362
297,369
297,433
297,470
297,473
298,352
298,372
298,375
298,423
299,300
299,326
299,343
299,356
299,364
299,373
299,499
300,326
300,343
300,355
300,356
300,364
300,371
300,499
301,315
301,359
301,392
301,461
301,468
301,480
302,304
302,333
302,353
302,367
302,444
302,471
302,492
303,346
303,404
303,447
303,495
304,330
304,367
304,423
304,469
304,471
304,492
305,314
305,385
305,428
306,309
306,391
306,429
306,435
306,494
307,317
307,338
307,345
307,348
307,400
307,457
308,361
308,378
308,466
309,325
309,346
309,391
309,429
309,494
310,334
310,350
310,358
310,437
310,449
310,456
311,369
311,433
311,470
311,473
312,319
312,332
312,396
312,419
312,443
313,330
313,430
313,436
313,445
313,454
313,478
314,381
314,385
314,428
314,496
315,359
315,389
315,392
315,417
315,461
315,468
315,480
315,485
316,357
316,360
316,374
316,397
316,408
316,424
316,467
316,481
316,482
317,348
317,351
317,400
317,453
318,363
318,401
318,451
319,324
319,396
319,438
320,342
320,377
321,401
322,337
322,365
322,389
322,455
323,393
323,395
323,406
323,409
323,413
323,465
324,332
324,412
324,438
324,443
324,467
325,391
325,493
325,494
326,336
326,343
326,349
326,356
326,373
327,476
327,491
328,345
328,348
328,361
328,457
328,466
329,417
329,442
329,458
329,472
329,479
330,367
330,445
330,452
330,454
330,469
330,471
331,354
331,439
331,486
331,498
332,443
332,493
333,353
333,362
333,407
333,423
333,444
333,469
333,492
334,358
334,382
334,425
334,437
334,449
334,456
335,383
335,434
335,484
335,487
336,343
336,349
336,476
337,365
337,455
338,350
338,400
338,427
339,380
339,411
339,475
340,366
340,411
340,418
340,437
340,456
341,355
341,394
341,426
342,377
342,398
342,399
342,488
343,349
343,364
344,389
344,468
344,480
345,348
345,400
345,457
346,391
346,404
346,459
346,489
346,495
347,379
347,401
347,420
347,446
347,464
348,351
348,400
349,450
350,427
350,437
351,370
351,453
352,354
352,372
352,375
352,387
352,440
353,362
353,444
353,470
353,492
354,375
354,440
355,364
355,394
355,426
356,364
356,371
356,373
356,499
357,374
357,397
357,408
357,424
358,382
358,425
358,449
358,456
359,368
359,392
359,417
359,461
359,468
360,374
360,390
360,408
360,424
360,477
360,481
360,483
360,490
362,407
362,433
362,444
362,470
362,492
363,401
363,422
363,431
363,451
363,465
364,371
364,499
365,455
365,461
366,418
366,432
366,474
367,469
367,471
368,441
368,458
368,460
368,486
369,433
369,470
369,473
369,497
370,442
370,479
371,446
371,462
371,499
372,421
372,489
373,388
374,408
374,424
374,482
374,483
376,383
376,416
376,450
376,463
376,491
377,398
377,399
377,488
378,466
379,420
379,462
379,464
380,411
380,475
381,385
381,428
381,496
382,425
382,449
382,456
382,483
382,490
383,416
383,434
383,450
383,463
383,487
383,491
384,398
384,488
385,428
386,414
386,439
386,441
386,486
386,498
387,440
388,403
389,468
389,480
390,477
390,481
390,494
391,459
391,494
392,461
392,468
392,480
393,395
393,406
393,409
393,413
394,426
395,406
395,409
395,431
395,465
395,497
396,419
397,482
398,488
399,441
399,448
399,460
400,457
401,451
402,417
402,472
402,479
402,480
402,485
403,484
404,447
404,459
404,495
405,410
406,409
406,447
406,465
406,497
407,423
407,469
407,492
408,424
408,467
408,481
408,482
409,447
409,465
409,495
411,418
412,438
412,467
412,482
414,448
416,430
416,436
416,463
416,491
417,458
417,472
417,485
420,446
420,462
420,464
422,431
422,451
423,469
424,477
424,482
424,483
425,449
425,490
429,435
429,494
430,436
430,463
430,478
430,491
431,451
432,474
432,475
433,470
433,473
434,484
434,487
435,494
436,478
436,491
439,486
439,498
441,460
442,458
442,479
443,493
444,471
444,492
445,452
445,454
445,478
446,462
447,495
449,456
449,490
450,476
451,465
452,454
452,478
454,478
459,489
460,461
461,468
462,464
463,491
465,473
465,497
467,481
467,482
468,480
470,489
471,492
472,479
472,485
473,497
474,475
477,481
477,483
477,490
480,485
483,490
484,487
486,498
